,温度(室外),湿度(室外),气压(室外),湿度(室内),气压(室内),temperature
19873,15.2,90.0,985.6,84.0,986.8,15.8
19874,15.2,90.0,987.7,85.0,986.7,15.8
19875,15.2,90.0,985.4,85.0,986.9,15.8
19876,15.0,89.0,985.7,84.0,986.9,15.7
19877,15.0,89.0,985.6,84.0,986.7,15.7
19878,14.9,89.0,986.3,84.0,987.0,15.7
19879,14.9,90.0,986.0,83.0,987.0,15.7
19880,14.9,90.0,986.3,83.0,986.9,15.8
19881,15.0,90.0,986.1,83.0,986.9,15.8
19882,14.9,90.0,986.1,83.0,986.8,15.8
19883,14.9,90.0,974.3,83.0,986.8,15.7
19884,14.8,90.0,986.3,83.0,986.8,15.6
19885,14.8,90.0,986.7,83.0,984.9,15.6
19886,14.8,90.0,986.0,83.0,984.7,15.7
19887,14.8,91.0,986.0,84.0,984.7,15.7
19888,14.8,90.0,986.3,84.0,984.7,15.7
19889,14.8,90.0,985.9,84.0,984.7,15.6
19890,14.8,90.0,985.9,84.0,984.6,15.6
19891,14.8,90.0,985.9,84.0,984.8,15.7
19892,14.8,90.0,985.9,84.0,985.0,15.7
19893,14.8,90.0,985.9,84.0,985.1,15.7
19894,14.8,90.0,985.9,84.0,985.0,15.7
19895,14.8,90.0,985.9,84.0,985.1,15.6
19896,14.8,90.0,985.9,84.0,985.1,15.6
19897,14.8,90.0,985.9,85.0,985.4,15.6
19898,14.8,90.0,985.9,85.0,985.2,15.7
19899,14.9,91.0,986.9,85.0,985.2,15.7
19900,14.9,91.0,986.5,85.0,985.2,15.7
19901,15.0,91.0,986.4,85.0,985.4,15.7
19902,14.9,91.0,986.4,85.0,985.1,15.5
19903,14.9,91.0,986.9,85.0,985.3,15.3
19904,14.8,90.0,986.7,85.0,985.6,15.3
19905,14.7,91.0,986.6,85.0,985.8,15.3
19906,14.7,91.0,987.0,85.0,986.0,15.4
19907,14.6,91.0,987.1,85.0,986.0,15.4
19908,14.6,92.0,985.4,86.0,985.7,15.3
19909,14.6,91.0,985.2,86.0,986.0,15.3
19910,14.7,91.0,985.7,86.0,986.0,15.4
19911,14.7,91.0,985.1,85.0,986.1,15.4
19912,14.7,92.0,985.5,85.0,986.0,15.4
19913,14.8,92.0,985.6,85.0,986.3,15.5
19914,14.8,92.0,984.7,86.0,986.1,15.5
19915,14.8,92.0,985.2,86.0,986.1,15.5
19916,14.7,91.0,987.0,86.0,986.1,15.5
19917,14.8,91.0,985.3,86.0,985.8,15.5
19918,14.8,91.0,985.1,86.0,986.0,15.6
19919,14.7,91.0,985.5,86.0,986.0,15.5
19920,14.6,90.0,985.2,85.0,986.0,15.5
19921,14.6,91.0,985.4,85.0,985.8,15.4
19922,14.6,91.0,985.7,85.0,986.1,15.4
19923,14.6,90.0,985.3,84.0,986.3,15.4
19924,14.6,91.0,985.5,84.0,986.2,15.4
19925,14.7,91.0,985.1,84.0,986.1,15.4
19926,14.7,91.0,985.3,85.0,986.4,15.5
19927,14.8,91.0,985.4,85.0,985.9,15.5
19928,14.8,91.0,985.2,85.0,986.2,15.5
19929,14.8,90.0,984.9,86.0,986.2,15.5
19930,14.7,91.0,985.0,85.0,985.9,15.5
19931,14.7,91.0,984.8,85.0,985.9,15.5
19932,14.7,91.0,985.3,85.0,986.2,15.5
19933,14.7,91.0,984.9,85.0,986.1,15.6
19934,14.8,91.0,985.3,85.0,985.9,15.6
19935,14.8,91.0,984.9,85.0,986.1,15.6
19936,14.8,91.0,984.7,85.0,986.1,15.6
19937,14.9,91.0,985.2,85.0,986.1,15.6
19938,14.9,91.0,985.4,85.0,986.1,15.6
19939,14.8,91.0,985.1,86.0,986.1,15.6
19940,14.8,92.0,984.9,86.0,986.0,15.6
19941,14.8,92.0,985.2,86.0,986.1,15.6
19942,14.8,92.0,987.3,86.0,986.1,15.6
19943,14.9,92.0,987.1,86.0,986.0,15.6
19944,14.8,92.0,984.9,86.0,985.8,15.6
19945,14.7,91.0,986.8,86.0,986.0,15.6
19946,14.6,92.0,985.4,86.0,986.0,15.6
19947,14.5,92.0,985.7,85.0,986.0,15.5
19948,14.6,92.0,985.6,85.0,986.0,15.5
19949,14.6,91.0,985.6,85.0,986.3,15.4
19950,14.6,91.0,985.6,85.0,986.1,15.4
19951,14.7,91.0,985.8,85.0,986.2,15.3
19952,14.7,91.0,985.5,84.0,986.2,15.3
19953,14.7,91.0,985.9,85.0,986.2,15.2
19954,14.7,91.0,985.2,85.0,984.6,15.3
19955,14.8,91.0,985.1,85.0,984.6,15.3
19956,14.8,91.0,986.8,85.0,984.6,15.3
19957,14.8,91.0,987.0,85.0,984.5,15.3
19958,14.8,91.0,986.8,85.0,984.6,15.3
19959,14.9,91.0,986.9,85.0,984.6,15.3
19960,14.7,90.0,986.6,85.0,984.6,15.3
19961,14.7,90.0,986.6,85.0,984.7,15.4
19962,14.7,90.0,986.6,85.0,984.6,15.4
19963,14.7,90.0,986.6,85.0,984.7,15.4
19964,14.7,90.0,986.6,85.0,984.4,15.5
19965,14.7,90.0,986.6,85.0,984.6,15.5
19966,14.7,90.0,986.6,85.0,986.5,15.5
19967,14.7,90.0,986.6,85.0,986.5,15.5
19968,14.7,90.0,986.6,85.0,986.4,15.5
19969,14.7,90.0,986.6,85.0,986.2,15.5
19970,14.7,90.0,986.6,85.0,986.4,15.6
19971,14.7,90.0,986.6,86.0,986.6,15.6
19972,14.7,90.0,986.6,86.0,986.4,15.6
19973,14.7,90.0,986.6,86.0,986.4,15.6
19974,14.7,90.0,986.6,86.0,986.4,15.6
19975,14.7,90.0,986.6,87.0,986.1,15.6
19976,14.7,90.0,986.6,86.0,986.0,15.6
19977,14.7,90.0,986.6,86.0,986.0,15.6
19978,14.7,90.0,986.6,86.0,986.0,15.6
19979,14.7,90.0,986.6,87.0,986.0,15.6
19980,14.7,90.0,986.6,87.0,986.0,15.6
19981,14.7,90.0,986.6,87.0,985.7,15.7
19982,14.7,90.0,986.6,87.0,985.9,15.7
19983,14.7,90.0,986.6,87.0,985.9,15.7
19984,14.7,90.0,986.6,87.0,985.7,15.7
19985,14.7,90.0,986.6,87.0,985.2,15.6
19986,14.7,90.0,986.6,87.0,985.7,15.6
19987,14.7,90.0,986.6,87.0,985.8,15.6
19988,14.7,90.0,986.6,87.0,985.6,15.4
19989,14.7,90.0,986.6,86.0,985.7,15.4
19990,14.7,90.0,985.6,85.0,985.7,15.4
19991,14.8,91.0,986.7,85.0,985.9,15.5
19992,14.8,91.0,985.7,85.0,985.7,15.5
19993,14.8,91.0,985.7,85.0,985.7,15.5
19994,14.9,91.0,986.3,86.0,986.0,15.6
19995,14.9,91.0,986.3,86.0,986.0,15.6
19996,14.9,91.0,986.3,86.0,986.0,15.5
19997,14.9,91.0,986.3,86.0,986.0,15.5
19998,14.9,91.0,986.3,86.0,986.0,15.5
19999,14.9,91.0,986.3,85.0,985.9,15.5
20000,14.9,91.0,986.3,85.0,986.0,15.5
20001,14.9,91.0,986.3,85.0,986.1,15.5
20002,14.9,91.0,986.3,84.0,986.3,15.5
20003,14.7,89.0,986.2,84.0,986.1,15.4
20004,14.7,89.0,986.2,84.0,986.1,15.5
20005,14.7,90.0,986.2,83.0,986.1,15.5
20006,14.7,90.0,986.4,84.0,986.4,15.4
20007,14.8,89.0,986.7,83.0,986.2,15.3
20008,14.7,89.0,986.9,83.0,986.4,15.2
20009,14.7,89.0,986.1,84.0,986.5,15.3
20010,14.7,89.0,986.3,84.0,986.3,15.2
20011,14.7,89.0,986.7,83.0,984.7,15.1
20012,14.7,89.0,986.2,84.0,985.0,15.1
20013,14.7,89.0,986.4,84.0,985.0,15.1
20014,14.7,90.0,986.2,84.0,985.0,15.1
20015,14.7,89.0,986.5,84.0,984.9,15.2
20016,14.7,89.0,986.5,84.0,984.9,15.2
20017,14.6,88.0,986.3,84.0,984.9,15.1
20018,14.6,88.0,986.4,84.0,985.2,15.1
20019,14.7,88.0,986.5,84.0,985.0,15.1
20020,14.6,88.0,986.6,84.0,985.3,15.0
20021,14.6,88.0,974.8,84.0,985.6,15.0
20022,14.6,89.0,986.4,84.0,985.2,15.0
20023,14.7,89.0,987.1,84.0,985.4,15.0
20024,14.7,89.0,986.4,84.0,985.5,15.0
20025,14.7,89.0,986.7,84.0,985.5,14.9
20026,14.6,89.0,986.4,84.0,985.8,15.0
20027,14.6,88.0,986.6,84.0,985.6,14.9
20028,14.6,89.0,987.0,84.0,985.9,14.9
20029,14.6,89.0,984.9,84.0,986.0,15.0
20030,14.6,89.0,985.3,84.0,986.0,15.0
20031,14.7,89.0,987.0,84.0,986.0,15.1
20032,14.7,89.0,985.3,84.0,985.9,15.0
20033,14.6,88.0,986.7,84.0,986.1,15.0
20034,14.7,89.0,986.8,84.0,986.0,15.0
20035,14.7,89.0,987.0,84.0,986.2,15.0
20036,14.7,89.0,986.9,84.0,986.0,15.0
20037,14.6,88.0,986.6,84.0,986.0,15.1
20038,14.6,88.0,986.7,84.0,986.0,15.1
20039,14.7,88.0,986.7,83.0,986.0,15.1
20040,14.7,88.0,987.1,84.0,985.9,15.2
20041,14.8,89.0,986.4,84.0,985.9,15.2
20042,14.9,89.0,986.6,84.0,985.9,15.2
20043,14.8,88.0,986.9,84.0,985.8,15.2
20044,14.7,88.0,986.7,84.0,985.8,15.2
20045,14.7,88.0,986.3,83.0,985.8,15.2
20046,14.7,88.0,986.0,83.0,985.8,15.2
20047,14.7,89.0,986.6,83.0,985.8,15.2
20048,14.7,88.0,986.8,83.0,985.8,15.2
20049,14.8,88.0,986.7,83.0,985.7,15.2
20050,14.8,88.0,986.2,83.0,985.7,15.3
20051,14.8,89.0,986.5,83.0,985.4,15.3
20052,14.8,89.0,986.4,84.0,985.6,15.3
20053,14.8,90.0,986.7,84.0,985.4,15.3
20054,14.8,90.0,986.2,84.0,985.6,15.3
20055,14.7,89.0,986.2,84.0,985.6,15.1
20056,14.6,88.0,986.5,83.0,985.4,15.1
20057,14.7,89.0,986.3,83.0,985.7,15.1
20058,14.7,89.0,986.6,84.0,985.5,15.1
20059,14.7,89.0,986.8,84.0,985.5,15.2
20060,14.7,89.0,986.6,84.0,985.5,15.2
20061,14.7,88.0,986.5,84.0,985.5,15.2
20062,14.7,89.0,986.6,84.0,985.4,15.2
20063,14.6,89.0,986.5,84.0,985.4,15.3
20064,14.6,88.0,987.1,84.0,985.6,15.3
20065,14.6,89.0,986.7,83.0,985.4,15.3
20066,14.7,89.0,987.0,84.0,985.4,15.3
20067,14.7,89.0,986.4,84.0,985.6,15.3
20068,14.8,90.0,987.3,84.0,985.4,15.4
20069,14.8,90.0,986.9,84.0,985.6,15.4
20070,14.8,90.0,986.4,84.0,985.3,15.4
20071,14.9,90.0,986.7,84.0,985.5,15.4
20072,14.8,90.0,986.6,85.0,985.5,15.4
20073,14.7,89.0,986.6,85.0,985.5,15.4
20074,14.6,89.0,987.1,85.0,985.5,15.4
20075,14.6,90.0,987.1,85.0,985.5,15.3
20076,14.7,90.0,986.9,85.0,985.5,15.3
20077,14.7,89.0,986.6,85.0,985.4,15.3
20078,14.7,89.0,987.0,84.0,985.3,15.3
20079,14.7,89.0,986.9,83.0,985.0,15.3
20080,14.7,88.0,986.6,83.0,985.2,15.2
20081,14.7,88.0,986.5,83.0,985.5,15.2
20082,14.6,88.0,986.6,83.0,985.5,15.2
20083,14.7,88.0,986.8,83.0,985.5,15.2
20084,14.7,88.0,986.5,83.0,985.6,15.2
20085,14.7,88.0,986.7,83.0,985.4,15.2
20086,14.8,89.0,986.3,83.0,985.6,15.3
20087,14.8,89.0,986.2,83.0,985.6,15.3
20088,14.9,90.0,986.2,83.0,985.5,15.3
20089,14.9,89.0,986.3,83.0,985.5,15.4
20090,15.0,89.0,986.5,84.0,985.4,15.4
20091,15.0,89.0,986.5,84.0,985.2,15.4
20092,14.9,90.0,985.9,84.0,985.2,15.4
20093,14.9,90.0,985.9,85.0,985.1,15.4
20094,14.9,90.0,985.9,85.0,984.9,15.4
20095,14.9,90.0,985.9,85.0,985.1,15.4
20096,14.9,90.0,985.9,85.0,985.1,15.5
20097,14.9,90.0,985.9,85.0,985.4,15.5
20098,14.9,90.0,985.9,85.0,985.0,15.5
20099,14.9,90.0,985.9,85.0,985.0,15.5
20100,14.9,90.0,985.9,85.0,984.7,15.5
20101,14.9,90.0,985.5,85.0,985.0,15.5
20102,15.0,89.0,985.4,85.0,984.7,15.5
20103,15.0,90.0,985.7,85.0,984.9,15.5
20104,14.9,90.0,985.8,85.0,985.0,15.5
20105,14.9,90.0,985.7,86.0,984.9,15.5
20106,14.9,89.0,985.7,85.0,984.9,15.5
20107,14.9,90.0,985.6,85.0,984.9,15.5
20108,14.9,90.0,985.5,85.0,984.9,15.5
20109,14.9,89.0,985.6,85.0,984.9,15.4
20110,14.9,89.0,985.8,85.0,984.7,15.4
20111,14.9,89.0,985.4,85.0,984.7,15.5
20112,14.8,87.0,985.6,85.0,984.9,15.4
20113,14.7,88.0,986.0,84.0,984.9,15.4
20114,14.8,88.0,985.8,84.0,984.9,15.4
20115,14.8,89.0,985.3,84.0,984.9,15.4
20116,14.8,89.0,986.0,83.0,984.9,15.4
20117,14.8,88.0,986.0,83.0,985.1,15.3
20118,14.7,87.0,985.9,83.0,985.4,15.3
20119,14.8,88.0,986.3,83.0,985.2,15.3
20120,14.8,88.0,986.4,83.0,985.0,15.4
20121,14.7,89.0,986.0,83.0,985.2,15.4
20122,14.7,89.0,986.6,83.0,985.2,15.4
20123,14.7,89.0,986.6,83.0,985.4,15.4
20124,14.7,90.0,986.3,83.0,985.2,15.4
20125,14.8,90.0,986.6,83.0,985.1,15.5
20126,14.8,90.0,986.7,83.0,985.1,15.4
20127,14.8,89.0,986.1,83.0,985.3,15.4
20128,14.8,89.0,986.3,84.0,985.1,15.5
20129,14.8,89.0,986.1,83.0,985.1,15.4
20130,14.7,88.0,986.0,83.0,985.1,15.4
20131,14.7,88.0,986.3,83.0,985.1,15.3
20132,14.7,88.0,986.4,83.0,985.2,15.3
20133,14.6,88.0,974.6,83.0,985.7,15.2
20134,14.7,88.0,986.6,83.0,985.4,15.1
20135,14.7,88.0,987.1,83.0,985.7,15.1
20136,14.7,88.0,986.6,83.0,985.6,15.2
20137,14.7,87.0,987.2,83.0,986.0,15.2
20138,14.7,87.0,987.0,83.0,985.8,15.2
20139,14.8,88.0,987.2,83.0,985.8,15.3
20140,14.8,88.0,986.8,83.0,985.8,15.3
20141,14.8,88.0,986.9,83.0,986.1,15.3
20142,14.8,88.0,986.9,83.0,986.1,15.3
20143,14.9,88.0,987.0,84.0,986.1,15.4
20144,14.8,88.0,986.7,84.0,986.1,15.4
20145,14.8,87.0,986.4,83.0,986.0,15.4
20146,14.8,86.0,986.6,83.0,986.3,15.3
20147,14.8,87.0,986.5,83.0,986.1,15.3
20148,14.8,87.0,986.3,82.0,986.1,15.3
20149,14.8,86.0,986.3,82.0,986.1,15.2
20150,14.8,86.0,986.8,82.0,986.1,15.1
20151,14.8,86.0,986.5,82.0,986.1,15.1
20152,14.8,86.0,986.8,82.0,986.2,15.1
20153,14.7,86.0,986.4,82.0,986.5,15.0
20154,14.7,86.0,986.8,82.0,986.7,15.0
20155,14.7,86.0,986.5,83.0,986.5,15.0
20156,14.7,87.0,987.7,83.0,986.6,15.0
20157,14.7,86.0,987.0,83.0,986.7,15.0
20158,14.7,87.0,987.3,82.0,986.7,15.0
20159,14.7,86.0,986.7,83.0,986.9,14.9
20160,14.6,86.0,986.5,83.0,986.8,14.9
20161,14.6,87.0,987.2,83.0,987.1,14.9
20162,14.7,87.0,987.2,83.0,987.1,14.9
20163,14.7,87.0,987.6,83.0,987.1,15.0
20164,14.7,88.0,987.4,83.0,987.4,15.0
20165,14.7,89.0,987.0,84.0,987.3,15.1
20166,14.7,88.0,987.6,84.0,987.3,15.1
20167,14.7,88.0,987.4,83.0,987.3,15.0
20168,14.7,87.0,987.2,83.0,987.6,14.9
20169,14.7,87.0,987.4,83.0,987.4,15.0
20170,14.7,87.0,987.0,83.0,987.4,15.0
20171,14.7,87.0,987.1,83.0,987.4,15.0
20172,14.7,87.0,987.1,83.0,987.4,14.9
20173,14.7,87.0,987.2,83.0,987.4,14.9
20174,14.7,87.0,986.9,84.0,987.2,14.9
20175,14.7,87.0,987.5,83.0,987.6,15.0
20176,14.7,87.0,987.2,83.0,987.4,14.9
20177,14.6,87.0,988.1,83.0,987.6,15.0
20178,14.7,88.0,987.5,83.0,987.6,15.0
20179,14.7,88.0,988.3,83.0,987.4,15.0
20180,14.7,87.0,987.8,83.0,987.6,15.0
20181,14.7,87.0,987.2,83.0,987.4,15.0
20182,14.7,87.0,987.2,83.0,987.6,15.0
20183,14.7,86.0,987.6,83.0,987.6,15.0
20184,14.7,87.0,987.9,83.0,987.6,15.0
20185,14.7,87.0,987.7,83.0,987.6,15.1
20186,14.7,87.0,987.7,83.0,987.6,15.1
20187,14.8,87.0,987.4,83.0,987.8,15.1
20188,14.8,87.0,987.4,83.0,987.3,15.1
20189,14.9,86.0,987.4,83.0,987.5,15.1
20190,14.8,86.0,987.4,83.0,987.5,15.1
20191,14.8,86.0,987.4,83.0,987.5,15.1
20192,14.9,87.0,987.2,82.0,987.3,15.1
20193,14.8,86.0,987.2,83.0,987.4,15.1
20194,14.8,86.0,987.0,82.0,987.4,15.2
20195,14.8,86.0,987.2,82.0,987.4,15.2
20196,14.8,86.0,987.2,82.0,987.6,15.2
20197,14.8,86.0,987.2,82.0,987.5,15.2
20198,14.8,86.0,987.2,82.0,987.1,15.2
20199,14.8,86.0,987.2,82.0,987.2,15.2
20200,14.8,86.0,987.2,82.0,987.2,15.2
20201,14.8,86.0,987.2,82.0,987.2,15.3
20202,14.8,86.0,987.2,82.0,987.2,15.3
20203,14.8,86.0,987.2,82.0,987.2,15.3
20204,14.8,86.0,987.2,83.0,987.1,15.3
20205,15.0,88.0,986.8,83.0,986.9,15.3
20206,15.0,87.0,988.5,83.0,987.0,15.3
20207,15.0,87.0,988.5,83.0,987.2,15.4
20208,15.0,87.0,988.7,84.0,987.2,15.4
20209,15.0,87.0,988.8,84.0,987.2,15.4
20210,15.0,87.0,988.6,84.0,987.1,15.4
20211,15.0,87.0,988.8,84.0,987.1,15.4
20212,14.9,86.0,988.3,83.0,986.9,15.4
20213,14.9,86.0,988.8,82.0,987.1,15.3
20214,14.9,86.0,988.5,82.0,987.1,15.4
20215,14.9,86.0,988.8,82.0,987.0,15.4
20216,14.9,87.0,988.5,82.0,986.8,15.4
20217,14.9,86.0,988.5,82.0,987.0,15.4
20218,14.9,86.0,988.5,82.0,987.0,15.4
20219,15.0,87.0,988.8,82.0,987.0,15.4
20220,14.9,86.0,988.6,83.0,987.2,15.4
20221,14.9,87.0,988.6,83.0,987.2,15.4
20222,14.9,86.0,988.6,83.0,987.1,15.4
20223,14.8,85.0,988.4,83.0,986.9,15.4
20224,14.9,86.0,988.6,82.0,986.9,15.4
20225,14.9,86.0,988.7,82.0,987.1,15.4
20226,14.9,86.0,989.0,82.0,986.9,15.4
20227,14.9,87.0,988.8,82.0,987.1,15.4
20228,14.9,86.0,988.8,83.0,987.1,15.4
20229,14.9,85.0,988.9,83.0,987.1,15.4
20230,15.0,86.0,988.8,83.0,986.9,15.4
20231,15.0,86.0,989.0,83.0,986.8,15.5
20232,15.0,86.0,988.8,83.0,987.1,15.5
20233,15.1,86.0,988.8,83.0,987.1,15.5
20234,15.1,86.0,988.8,83.0,987.2,15.5
20235,15.1,85.0,988.6,83.0,987.0,15.5
20236,15.0,86.0,988.8,84.0,987.2,15.5
20237,15.1,86.0,988.8,83.0,987.4,15.4
20238,15.1,86.0,988.3,83.0,987.2,15.4
20239,15.1,86.0,988.7,83.0,987.2,15.4
20240,15.1,86.0,988.8,82.0,987.1,15.5
20241,15.1,87.0,988.6,83.0,987.1,15.5
20242,15.1,87.0,988.5,83.0,987.1,15.5
20243,15.1,86.0,988.7,83.0,987.1,15.5
20244,15.1,86.0,988.2,83.0,988.8,15.5
20245,15.2,86.0,988.3,83.0,989.0,15.6
20246,15.2,86.0,988.4,83.0,988.8,15.6
20247,15.2,86.0,988.3,83.0,988.7,15.6
20248,15.3,86.0,987.9,83.0,988.7,15.6
20249,15.2,86.0,987.9,83.0,988.9,15.6
20250,15.1,84.0,987.8,82.0,988.9,15.6
20251,15.0,84.0,987.9,81.0,988.7,15.5
20252,15.0,85.0,988.7,81.0,988.9,15.5
20253,15.0,85.0,988.3,81.0,988.7,15.6
20254,15.0,86.0,988.1,82.0,988.7,15.6
20255,15.1,84.0,988.3,81.0,988.9,15.5
20256,15.0,84.0,988.6,81.0,988.7,15.5
20257,15.0,84.0,988.4,81.0,988.9,15.5
20258,14.9,84.0,988.8,80.0,988.9,15.5
20259,14.9,84.0,988.7,80.0,988.9,15.4
20260,14.9,84.0,988.9,80.0,988.9,15.3
20261,14.9,84.0,989.1,80.0,987.1,15.3
20262,14.9,84.0,989.1,80.0,987.2,15.3
20263,14.8,84.0,989.0,80.0,987.2,15.3
20264,14.8,84.0,989.4,80.0,987.4,15.4
20265,14.8,84.0,989.6,80.0,987.2,15.4
20266,14.8,84.0,989.3,80.0,987.4,15.4
20267,14.8,84.0,989.7,80.0,987.4,15.3
20268,14.8,84.0,989.5,80.0,987.4,15.3
20269,14.7,84.0,989.5,80.0,987.5,15.2
20270,14.8,84.0,988.0,80.0,987.5,15.1
20271,14.7,84.0,988.3,80.0,987.6,15.1
20272,14.8,84.0,987.6,80.0,987.7,15.2
20273,14.8,84.0,987.8,80.0,987.7,15.3
20274,14.8,84.0,987.8,80.0,987.9,15.3
20275,14.9,84.0,987.6,81.0,987.9,15.4
20276,14.9,84.0,988.0,81.0,987.5,15.4
20277,14.9,84.0,987.5,80.0,987.6,15.3
20278,14.9,83.0,987.9,79.0,987.7,15.2
20279,14.9,83.0,987.7,79.0,987.9,15.2
20280,14.8,83.0,987.9,79.0,987.9,15.2
20281,14.8,83.0,987.7,79.0,987.9,15.2
20282,14.8,83.0,988.0,79.0,988.0,15.1
20283,14.8,83.0,988.0,80.0,988.0,15.1
20284,14.9,83.0,989.5,80.0,988.3,15.2
20285,14.9,83.0,989.5,79.0,988.3,15.2
20286,15.0,83.0,989.6,79.0,988.1,15.3
20287,15.0,84.0,989.5,79.0,988.3,15.3
20288,15.0,82.0,989.6,80.0,988.2,15.3
20289,14.9,83.0,989.6,79.0,988.2,15.3
20290,14.9,82.0,989.6,79.0,988.2,15.3
20291,14.9,83.0,977.7,79.0,987.9,15.3
20292,14.9,83.0,989.6,79.0,987.9,15.2
20293,14.9,82.0,989.8,79.0,988.2,15.2
20294,14.9,83.0,988.9,79.0,988.0,15.2
20295,15.0,82.0,989.3,79.0,988.2,15.3
20296,15.0,82.0,989.3,79.0,988.2,15.3
20297,15.0,82.0,989.3,79.0,988.2,15.3
20298,15.0,82.0,989.3,79.0,987.9,15.2
20299,15.0,82.0,989.3,79.0,988.2,15.2
20300,15.0,82.0,989.3,80.0,988.2,15.2
20301,15.0,82.0,989.3,80.0,988.2,15.2
20302,15.0,82.0,989.3,79.0,988.4,15.1
20303,15.0,82.0,989.3,79.0,988.4,15.1
20304,14.9,82.0,989.3,79.0,988.5,15.1
20305,14.9,82.0,989.6,80.0,988.6,15.1
20306,14.9,82.0,989.3,80.0,988.4,15.1
20307,14.9,82.0,989.3,79.0,988.6,15.1
20308,14.9,82.0,989.3,80.0,988.4,15.1
20309,14.9,82.0,989.3,80.0,988.6,15.1
20310,14.9,82.0,989.3,80.0,988.6,15.2
20311,14.9,82.0,989.3,80.0,988.6,15.2
20312,14.9,82.0,989.3,80.0,988.8,15.2
20313,14.9,82.0,989.3,80.0,988.6,15.1
20314,14.9,82.0,989.3,80.0,988.8,15.1
20315,14.9,82.0,989.3,80.0,988.6,15.1
20316,14.9,82.0,989.3,79.0,988.8,15.1
20317,14.9,82.0,989.3,79.0,989.1,15.1
20318,14.9,82.0,989.3,79.0,989.0,15.2
20319,14.9,82.0,989.3,80.0,988.8,15.3
20320,14.9,82.0,989.3,80.0,988.7,15.3
20321,14.9,82.0,989.3,80.0,988.7,15.4
20322,14.9,82.0,989.3,80.0,988.8,15.4
20323,15.2,81.0,990.3,80.0,988.6,15.4
20324,15.3,81.0,988.7,80.0,988.8,15.4
20325,15.2,82.0,990.1,80.0,988.5,15.4
20326,15.2,82.0,990.2,81.0,988.3,15.4
20327,15.3,82.0,989.9,80.0,988.4,15.5
20328,15.2,81.0,989.8,80.0,988.4,15.5
20329,15.3,82.0,990.1,80.0,988.4,15.5
20330,15.3,82.0,990.4,80.0,988.2,15.5
20331,15.3,82.0,989.9,80.0,988.2,15.5
20332,15.2,81.0,990.2,80.0,988.0,15.5
20333,15.2,81.0,990.3,81.0,988.2,15.5
20334,15.2,82.0,989.7,81.0,988.2,15.5
20335,15.2,82.0,989.9,80.0,990.1,15.5
20336,15.2,81.0,990.0,79.0,990.1,15.4
20337,15.2,81.0,989.9,79.0,990.1,15.4
20338,15.2,81.0,989.8,79.0,990.1,15.4
20339,15.2,82.0,989.7,79.0,990.3,15.5
20340,15.3,82.0,989.8,79.0,990.3,15.5
20341,15.3,82.0,990.2,79.0,990.1,15.5
20342,15.3,82.0,989.6,79.0,990.0,15.6
20343,15.3,81.0,989.9,79.0,989.9,15.6
20344,15.3,82.0,990.0,79.0,990.1,15.6
20345,15.4,82.0,990.0,79.0,989.9,15.6
20346,15.4,82.0,989.7,79.0,989.9,15.6
20347,15.4,81.0,989.6,80.0,989.9,15.6
20348,15.3,81.0,989.8,80.0,989.9,15.5
20349,15.3,81.0,989.8,80.0,989.9,15.6
20350,15.3,81.0,989.6,80.0,990.0,15.6
20351,15.2,81.0,989.9,79.0,989.4,15.6
20352,15.2,82.0,989.7,79.0,989.8,15.6
20353,15.2,82.0,989.5,79.0,989.7,15.6
20354,15.2,82.0,989.9,79.0,989.5,15.6
20355,15.2,81.0,990.0,79.0,989.5,15.7
20356,15.1,81.0,989.7,79.0,989.7,15.7
20357,15.2,81.0,990.1,78.0,989.7,15.6
20358,15.2,81.0,990.3,78.0,989.7,15.5
20359,15.1,81.0,990.2,78.0,989.9,15.5
20360,15.2,82.0,990.1,78.0,989.7,15.5
20361,15.2,81.0,990.4,78.0,989.9,15.5
20362,15.2,81.0,990.4,78.0,989.9,15.5
20363,15.2,81.0,990.3,78.0,989.7,15.4
20364,15.3,81.0,990.6,78.0,989.7,15.4
20365,15.3,81.0,990.0,78.0,989.8,15.3
20366,15.2,81.0,990.1,79.0,990.0,15.3
20367,15.2,81.0,990.3,78.0,990.1,15.3
20368,15.2,81.0,990.1,78.0,989.9,15.3
20369,15.2,81.0,990.2,79.0,989.9,15.3
20370,15.1,81.0,990.4,79.0,990.1,15.4
20371,15.1,81.0,990.0,79.0,990.1,15.4
20372,15.1,81.0,990.7,79.0,990.1,15.4
20373,15.1,81.0,990.2,79.0,990.0,15.4
20374,15.1,81.0,990.7,78.0,990.2,15.4
20375,15.1,81.0,990.4,78.0,990.1,15.5
20376,15.2,82.0,990.2,78.0,989.9,15.4
20377,15.1,81.0,990.4,78.0,990.1,15.4
20378,15.1,82.0,990.5,78.0,990.1,15.4
20379,15.1,81.0,990.6,78.0,990.1,15.4
20380,15.1,81.0,990.6,78.0,990.1,15.4
20381,15.1,81.0,991.0,78.0,990.1,15.4
20382,15.1,81.0,990.8,78.0,990.3,15.3
20383,15.2,81.0,990.7,78.0,990.4,15.3
20384,15.2,81.0,990.7,78.0,990.0,15.4
20385,15.1,81.0,990.5,78.0,990.4,15.4
20386,15.1,81.0,990.4,78.0,990.2,15.4
20387,15.1,81.0,990.8,78.0,990.3,15.4
20388,15.1,80.0,990.6,78.0,990.5,15.3
20389,15.1,80.0,990.4,78.0,990.5,15.3
